mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	minDistance	offset	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
64	95	3/16	3/16	3/4	2	1	viio2/V					a	I		viio2/V		vii	o	2		V			o7	1	0	0, 9, 6, 3		9.0	0.0	0	3	0.0	0.0	0.1875	0.0
64	95	1/4	1/4	3/4	2	1	V64					a	I		V64		V		64					M	1	0	5, 4, 8		4.0	5.0	0	3	0.0	0.0	0.75	0.0
64	95	1/2	1/2	3/4	2	1	viio6/V					a	I		viio6/V		vii	o	6		V			o	1	0	6, 3, 9		9.0	6.0	0	3	0.0	0.0	0.75	0.0
65	96	0	0	3/4	2	1	V					a	I		V		V							M	1	0	4, 8, 5		4.0	4.0	0	3	0.0	0.0	0.5625	0.0
65	96	3/16	3/16	3/4	2	1	viio2/V					a	I		viio2/V		vii	o	2		V			o7	1	0	0, 9, 6, 3		9.0	0.0	0	3	0.0	0.0	0.1875	0.0
65	96	1/4	1/4	3/4	2	1	V64					a	I		V64		V		64					M	1	0	5, 4, 8		4.0	5.0	0	3	0.0	0.0	0.75	0.0
65	96	1/2	1/2	3/4	2	1	viio6/V					a	I		viio6/V		vii	o	6		V			o	1	0	6, 3, 9		9.0	6.0	0	3	0.0	0.0	0.75	0.0
66	97	0	0	3/4	2	1	V7					a	I		V7		V		7					Mm7	1	0	4, 8, 5, 2		4.0	4.0	0	8	0.0	0.0	2.75	0.0
67	98	0	0	3/4	2	1	I					a	I		I		I							M	1	0	3, 7, 4		3.0	3.0	0	2	0.0	0.0	0.3125	0.0
67	98	3/16	3/16	3/4	2	1	I(97)					a	I		I(97)		I			97				M	1	0	3, 7, 4	5, 8	3.0	3.0	0	6	0.0	0.0	0.75	0.0
67	98	1/2	1/2	3/4	2	1	I					a	I		I		I							M	1	0	3, 7, 4		3.0	3.0	0	4	0.0	0.0	1.0	0.0
68	99	0	0	3/4	2	1	IV					a	I		IV		IV							M	1	0	2, 6, 3		2.0	2.0	0	10	0.0	0.0	2.875	0.0
69	100	3/16	3/16	3/4	2	1	vii%43/V					a	I		vii%43/V		vii	%	43		V			%7	1	0	3, 7, 9, 6		9.0	3.0	0	7	0.0	0.0	0.8125	0.0
69	100	1/2	1/2	3/4	2	1	V(64)					a	I		V(64)		V			64				M	1	0	4, 3, 7		4.0	4.0	0	4	0.0	0.0	1.0	0.0
70	101	0	0	3/4	2	1	V7(9#7)					a	I		V7(9#7)		V		7	9#7				Mm7	1	0	4, 8, 5, 9	6	4.0	4.0	1	7	0.125	0.0625	1.0625	0.05555555555555555
70	101	1/2	1/2	3/4	2	1	V7					a	I		V7		V		7					Mm7	1	0	4, 8, 5, 2		4.0	4.0	0	4	0.0	0.0	1.0	0.0
71	102	0	0	3/4	2	1	I					a	I		I		I							M	1	0	3, 7, 4		3.0	3.0	0	4	0.0	0.0	0.25	0.0
71	102	3/16	3/16	3/4	2	1	vii%7/V					a	I		vii%7/V		vii	%	7		V			%7	1	0	9, 6, 3, 7		9.0	9.0	0	6	0.0	0.0	0.75	0.0
71	102	1/2	1/2	3/4	2	1	V(64)					a	I		V(64)		V			64				M	1	0	4, 3, 7		4.0	4.0	0	4	0.0	0.0	1.0	0.0
72	103	0	0	3/4	2	1	V7(9#7)/V					a	I		V7(9#7)/V		V		7	9#7	V			Mm7	1	0	5, 9, 6, 10	7	5.0	5.0	1	7	0.125	0.0625	1.0625	0.05555555555555555
72	103	1/2	1/2	3/4	2	1	V7/V					a	I		V7/V		V		7		V			Mm7	1	0	5, 9, 6, 3		5.0	5.0	0	4	0.0	0.0	1.0	0.0
73	104	0	0	3/4	2	1	vii%43/V/V					a	I		vii%43/V/V		vii	%	43		V/V			%7	1	0	4, 8, 10, 7		10.0	4.0	0	9	0.0	0.0	1.1875	0.0
73	104	1/2	1/2	3/4	2	1	V(64)/V}					a	I		V(64)/V		V			64	V		}	M	1	0	5, 4, 8		5.0	5.0	0	4	0.0	0.0	1.0	0.0
74	105	0	0	3/4	2	1	ii{					a	I		ii		ii						{	m	1	0	5, 2, 6		5.0	5.0	0	8	0.0	0.0	2.5	0.0
75	106	0	0	3/4	2	1	vi(94)					a	I		vi(94)		vi			94				m	1	0	6, 5, 7	8	6.0	6.0	0	8	0.0	0.0	1.125	0.0
75	106	1/2	1/2	3/4	2	1	vi6					a	I		vi6		vi		6					m	1	0	3, 7, 6		6.0	3.0	0	4	0.0	0.0	1.0	0.0
76	107	0	0	3/4	2	1	IV					a	I		IV		IV							M	1	0	2, 6, 3		2.0	2.0	0	10	0.0	0.0	2.875	0.0
77	108	3/16	3/16	3/4	2	1	vii%43/V					a	I		vii%43/V		vii	%	43		V			%7	1	0	3, 7, 9, 6		9.0	3.0	0	7	0.0	0.0	0.8125	0.0
77	108	1/2	1/2	3/4	2	1	V(64)					a	I		V(64)		V			64				M	1	0	4, 3, 7		4.0	4.0	0	4	0.0	0.0	1.0	0.0
78	109	0	0	3/4	2	1	V7(9#7)					a	I		V7(9#7)		V		7	9#7				Mm7	1	0	4, 8, 5, 9	6	4.0	4.0	1	7	0.125	0.0625	1.0625	0.05555555555555555
78	109	1/2	1/2	3/4	2	1	V7					a	I		V7		V		7					Mm7	1	0	4, 8, 5, 2		4.0	4.0	0	4	0.0	0.0	1.0	0.0
79	110	0	0	3/4	2	1	I					a	I		I		I							M	1	0	3, 7, 4		3.0	3.0	0	3	0.0	0.0	0.25	0.0
79	110	3/16	3/16	3/4	2	1	vii%7/V					a	I		vii%7/V		vii	%	7		V			%7	1	0	9, 6, 3, 7		9.0	9.0	0	6	0.0	0.0	0.75	0.0
79	110	1/2	1/2	3/4	2	1	V(64)					a	I		V(64)		V			64				M	1	0	4, 3, 7		4.0	4.0	0	4	0.0	0.0	1.0	0.0
80	111	0	0	3/4	2	1	I6(4)					a	I		I6(4)		I		6	4				M	1	0	2, 4, 3		3.0	2.0	0	2	0.0	0.0	0.375	0.0
80	111	3/16	3/16	3/4	2	1	I6					a	I		I6		I		6					M	1	0	7, 4, 3		3.0	7.0	0	4	0.0	0.0	0.25	0.0
80	111	1/4	1/4	3/4	2	1	I6(4)					a	I		I6(4)		I		6	4				M	1	0	2, 4, 3		3.0	2.0	0	2	0.0	0.0	0.5	0.0
80	111	1/2	1/2	3/4	2	1	I6					a	I		I6		I		6					M	1	0	7, 4, 3		3.0	7.0	0	4	0.0	0.0	1.0	0.0
81	112	0	0	3/4	2	1	I(2)					a	I		I(2)		I			2				M	1	0	5, 7, 4		3.0	5.0	0	2	0.0	0.0	0.375	0.0
81	112	3/16	3/16	3/4	2	1	I					a	I		I		I							M	1	0	3, 7, 4		3.0	3.0	0	4	0.0	0.0	0.25	0.0
81	112	1/4	1/4	3/4	2	1	I(2)					a	I		I(2)		I			2				M	1	0	5, 7, 4		3.0	5.0	0	2	0.0	0.0	0.5	0.0
81	112	1/2	1/2	3/4	2	1	I}					a	I		I		I						}	M	1	0	3, 7, 4		3.0	3.0	0	4	0.0	0.0	1.0	0.0
82	193	0	0	3/4	2	1	i.V{					a	i		V		V						{	M	1	1	4, 8, 5		4.0	4.0	0	5	0.0	0.0	2.25	0.0
82	193	1/2	1/2	3/4	2	1	V(#94)					a	i		V(#94)		V			#94				M	1	1	4, 3, 5	6	4.0	4.0	0	3	0.0	0.0	0.75	0.0
83	194	0	0	3/4	2	1	V					a	i		V		V							M	1	1	4, 8, 5		4.0	4.0	0	4	0.0	0.0	0.75	0.0
83	194	3/16	3/16	3/4	2	1	i					a	i		i		i							m	1	1	3, 0, 4		3.0	3.0	0	4	0.0	0.0	0.25	0.0
83	194	1/4	1/4	3/4	2	1	V(6)					a	i		V(6)		V			6				M	1	1	4, 8, 0		4.0	4.0	0	4	0.0	0.0	2.0	0.0
84	195	0	0	3/4	2	1	V7					a	i		V7		V		7					Mm7	1	1	4, 8, 5, 2		4.0	4.0	0	4	0.0	0.0	0.75	0.0
84	195	3/16	3/16	3/4	2	1	i					a	i		i		i							m	1	1	3, 0, 4		3.0	3.0	0	4	0.0	0.0	0.25	0.0
84	195	1/4	1/4	3/4	2	1	V					a	i		V		V							M	1	1	4, 8, 5		4.0	4.0	1	5	0.16666666666666666	0.0	1.0	0.0
84	195	1/2	1/2	3/4	2	1	V(#94)					a	i		V(#94)		V			#94				M	1	1	4, 3, 5	6	4.0	4.0	0	4	0.0	0.0	1.0	0.0
85	196	0	0	3/4	2	1	V					a	i		V		V							M	1	1	4, 8, 5		4.0	4.0	0	4	0.0	0.0	0.8125	0.0
85	196	3/16	3/16	3/4	2	1	V7					a	i		V7		V		7					Mm7	1	1	4, 8, 5, 2		4.0	4.0	0	3	0.0	0.0	0.1875	0.0
85	196	1/4	1/4	3/4	2	1	i64					a	i		i64		i		64					m	1	1	4, 3, 0		3.0	4.0	2	5	0.2857142857142857	0.125	1.75	0.06666666666666667
85	196	5/8	5/8	3/4	2	1	i					a	i		i		i							m	1	1	3, 0, 4		3.0	3.0	0	1	0.0	0.0	0.125	0.0
86	197	0	0	3/4	2	1	V(64)/III					a	i		V(64)/III		V			64	III			M	1	1	1, 0, 4		1.0	1.0	0	4	0.0	0.0	1.0	0.0
86	197	1/4	1/4	3/4	2	1	V/III					a	i		V/III		V				III			M	1	1	1, 5, 2		1.0	1.0	0	4	0.0	0.0	1.5	0.0
86	197	5/8	5/8	3/4	2	1	V(94)/III					a	i		V(94)/III		V			94	III			M	1	1	1, 0, 2	3	1.0	1.0	0	4	0.0	0.0	0.5	0.0
87	198	0	0	3/4	2	1	V/III					a	i		V/III		V				III			M	1	1	1, 5, 2		1.0	1.0	0	4	0.0	0.0	0.75	0.0
87	198	3/16	3/16	3/4	2	1	III					a	i		III		III							M	1	1	0, 4, 1		0.0	0.0	0	4	0.0	0.0	0.25	0.0
87	198	1/4	1/4	3/4	2	1	V(6)/III					a	i		V(6)/III		V			6	III			M	1	1	1, 5, 4		1.0	1.0	0	4	0.0	0.0	2.0	0.0
88	199	0	0	3/4	2	1	V7/III					a	i		V7/III		V		7		III			Mm7	1	1	1, 5, 2, -1		1.0	1.0	0	4	0.0	0.0	0.75	0.0
88	199	3/16	3/16	3/4	2	1	III					a	i		III		III							M	1	1	0, 4, 1		0.0	0.0	0	4	0.0	0.0	0.25	0.0
88	199	1/4	1/4	3/4	2	1	V/III					a	i		V/III		V				III			M	1	1	1, 5, 2		1.0	1.0	1	5	0.16666666666666666	0.0	1.0	0.0
88	199	1/2	1/2	3/4	2	1	V(94)/III					a	i		V(94)/III		V			94	III			M	1	1	1, 0, 2	3	1.0	1.0	0	4	0.0	0.0	1.0	0.0
89	200	0	0	3/4	2	1	V/III					a	i		V/III		V				III			M	1	1	1, 5, 2		1.0	1.0	0	4	0.0	0.0	0.8125	0.0
89	200	3/16	3/16	3/4	2	1	V7/III					a	i		V7/III		V		7		III			Mm7	1	1	1, 5, 2, -1		1.0	1.0	0	3	0.0	0.0	0.1875	0.0
89	200	1/4	1/4	3/4	2	1	III}					a	i		III		III						}	M	1	1	0, 4, 1		0.0	0.0	0	4	0.0	0.0	1.0	0.0
89	200	1/2	1/2	3/4	2	1	iio6{					a	i		iio6		ii	o	6				{	o	1	1	2, -1, 5		5.0	2.0	0	4	0.0	0.0	0.75	0.0
89	200	11/16	11/16	3/4	2	1	viio7/V					a	i		viio7/V		vii	o	7		V			o7	1	1	9, 6, 3, 0		9.0	9.0	0	4	0.0	0.0	0.25	0.0
90	201	0	0	3/4	2	1	V(64)					a	i		V(64)		V			64				M	1	1	4, 3, 0		4.0	4.0	0	4	0.0	0.0	1.25	0.0
90	201	1/4	1/4	3/4	2	1	V					a	i		V		V							M	1	1	4, 8, 5		4.0	4.0	0	4	0.0	0.0	1.375	0.0
90	201	5/8	5/8	3/4	2	1	V(#94)					a	i		V(#94)		V			#94				M	1	1	4, 3, 5	6	4.0	4.0	0	3	0.0	0.0	0.375	0.0
91	202	0	0	3/4	2	1	V					a	i		V		V							M	1	1	4, 8, 5		4.0	4.0	0	4	0.0	0.0	0.75	0.0
91	202	3/16	3/16	3/4	2	1	i					a	i		i		i							m	1	1	3, 0, 4		3.0	3.0	0	4	0.0	0.0	0.25	0.0
91	202	1/4	1/4	3/4	2	1	V(6)					a	i		V(6)		V			6				M	1	1	4, 8, 0		4.0	4.0	0	4	0.0	0.0	2.0	0.0
92	203	0	0	3/4	2	1	V7					a	i		V7		V		7					Mm7	1	1	4, 8, 5, 2		4.0	4.0	0	4	0.0	0.0	0.75	0.0
92	203	3/16	3/16	3/4	2	1	i					a	i		i		i							m	1	1	3, 0, 4		3.0	3.0	0	4	0.0	0.0	0.25	0.0
92	203	1/4	1/4	3/4	2	1	V					a	i		V		V							M	1	1	4, 8, 5		4.0	4.0	1	5	0.16666666666666666	0.0	1.0	0.0
92	203	1/2	1/2	3/4	2	1	V(#94)					a	i		V(#94)		V			#94				M	1	1	4, 3, 5	6	4.0	4.0	0	4	0.0	0.0	1.0	0.0
93	204	0	0	3/4	2	1	V					a	i		V		V							M	1	1	4, 8, 5		4.0	4.0	0	4	0.0	0.0	0.8125	0.0
93	204	3/16	3/16	3/4	2	1	V7					a	i		V7		V		7					Mm7	1	1	4, 8, 5, 2		4.0	4.0	0	3	0.0	0.0	0.1875	0.0
93	204	1/4	1/4	3/4	2	1	i64					a	i		i64		i		64					m	1	1	4, 3, 0		3.0	4.0	2	5	0.2857142857142857	0.125	1.75	0.06666666666666667
93	204	5/8	5/8	3/4	2	1	i					a	i		i		i							m	1	1	3, 0, 4		3.0	3.0	0	1	0.0	0.0	0.125	0.0
94	205	0	0	3/4	2	1	V(64)/III					a	i		V(64)/III		V			64	III			M	1	1	1, 0, 4		1.0	1.0	0	4	0.0	0.0	1.0	0.0
94	205	1/4	1/4	3/4	2	1	V/III					a	i		V/III		V				III			M	1	1	1, 5, 2		1.0	1.0	0	4	0.0	0.0	1.5	0.0
94	205	5/8	5/8	3/4	2	1	V(94)/III					a	i		V(94)/III		V			94	III			M	1	1	1, 0, 2	3	1.0	1.0	0	4	0.0	0.0	0.5	0.0
95	206	0	0	3/4	2	1	V/III					a	i		V/III		V				III			M	1	1	1, 5, 2		1.0	1.0	0	4	0.0	0.0	0.75	0.0
95	206	3/16	3/16	3/4	2	1	III					a	i		III		III							M	1	1	0, 4, 1		0.0	0.0	0	4	0.0	0.0	0.25	0.0
95	206	1/4	1/4	3/4	2	1	V(6)/III					a	i		V(6)/III		V			6	III			M	1	1	1, 5, 4		1.0	1.0	0	4	0.0	0.0	2.0	0.0
96	207	0	0	3/4	2	1	V7/III					a	i		V7/III		V		7		III			Mm7	1	1	1, 5, 2, -1		1.0	1.0	0	4	0.0	0.0	0.75	0.0
96	207	3/16	3/16	3/4	2	1	III					a	i		III		III							M	1	1	0, 4, 1		0.0	0.0	0	4	0.0	0.0	0.25	0.0
96	207	1/4	1/4	3/4	2	1	V/III					a	i		V/III		V				III			M	1	1	1, 5, 2		1.0	1.0	1	5	0.16666666666666666	0.0	1.0	0.0
96	207	1/2	1/2	3/4	2	1	V(94)/III					a	i		V(94)/III		V			94	III			M	1	1	1, 0, 2	3	1.0	1.0	0	4	0.0	0.0	1.0	0.0
97	208	0	0	3/4	2	1	V/III					a	i		V/III		V				III			M	1	1	1, 5, 2		1.0	1.0	0	4	0.0	0.0	0.8125	0.0
97	208	3/16	3/16	3/4	2	1	V7/III					a	i		V7/III		V		7		III			Mm7	1	1	1, 5, 2, -1		1.0	1.0	0	3	0.0	0.0	0.1875	0.0
97	208	1/4	1/4	3/4	2	1	III}					a	i		III		III						}	M	1	1	0, 4, 1		0.0	0.0	1	10	0.09090909090909091	0.0625	2.9375	0.020833333333333332
98	209	1/4	1/4	3/4	2	1	VI6					a	i		VI6		VI		6					M	1	1	3, 0, -1		-1.0	3.0	2	5	0.2857142857142857	0.20833333333333334	1.6041666666666667	0.11494252873563218
98	209	5/8	5/8	3/4	2	1	iv6					a	i		iv6		iv		6					m	1	1	-1, 3, 2		2.0	-1.0	0	2	0.0	0.0	0.1875	0.0
99	210	0	0	3/4	2	1	v					a	i		v		v							m	1	1	4, 1, 5		4.0	4.0	0	3	0.0	0.0	0.4375	0.0
99	210	3/16	3/16	3/4	2	1	V2					a	i		V2		V		2					Mm7	1	1	2, 4, 8, 5		4.0	2.0	0	4	0.0	0.0	0.25	0.0
99	210	1/4	1/4	3/4	2	1	i6					a	i		i6		i		6					m	1	1	0, 4, 3		3.0	0.0	3	5	0.375	0.3333333333333333	1.4166666666666667	0.19047619047619047
99	210	5/8	5/8	3/4	2	1	i					a	i		i		i							m	1	1	3, 0, 4		3.0	3.0	0	2	0.0	0.0	0.25	0.0
100	211	0	0	3/4	2	1	v6					a	i		v6		v		6					m	1	1	1, 5, 4		4.0	1.0	0	4	0.0	0.0	0.75	0.0
100	211	3/16	3/16	3/4	2	1	V43(4)/v					a	i		V43(4)/v		V		43	4	v			Mm7	1	1	6, 3, 5, 4		5.0	6.0	0	4	0.0	0.0	0.25	0.0
100	211	1/4	1/4	3/4	2	1	v					a	i		v		v							m	1	1	4, 1, 5		4.0	4.0	0	4	0.0	0.0	1.0	0.0
100	211	1/2	1/2	3/4	2	1	V/v					a	i		V/v		V				v			M	1	1	5, 9, 6		5.0	5.0	0	4	0.0	0.0	1.0	0.0
101	212	0	0	3/4	2	1	V|PAC}					a	i		V		V					PAC	}	M	1	1	4, 8, 5		4.0	4.0	0	7	0.0	0.0	3.75	0.0
102	213	0	0	3/4	2	1	i6{					a	i		i6		i		6				{	m	1	1	0, 4, 3		3.0	0.0	1	5	0.16666666666666666	0.0625	0.6875	0.08333333333333333
102	213	1/4	1/4	3/4	2	1	iv64					a	i		iv64		iv		64					m	1	1	3, 2, -1		2.0	3.0	2	6	0.25	0.20833333333333334	2.0416666666666665	0.0925925925925926
102	213	5/8	5/8	3/4	2	1	ii%43					a	i		ii%43		ii	%	43					%7	1	1	-1, 3, 5, 2		5.0	-1.0	0	2	0.0	0.0	0.1875	0.0
103	214	0	0	3/4	2	1	i64					a	i		i64		i		64					m	1	1	4, 3, 0		3.0	4.0	1	5	0.16666666666666666	0.0625	0.9375	0.0625
103	214	1/4	1/4	3/4	2	1	i6					a	i		i6		i		6					m	1	1	0, 4, 3		3.0	0.0	2	5	0.2857142857142857	0.20833333333333334	1.6666666666666667	0.11111111111111112
103	214	5/8	5/8	3/4	2	1	i					a	i		i		i							m	1	1	3, 0, 4		3.0	3.0	0	1	0.0	0.0	0.125	0.0
104	215	0	0	3/4	2	1	i2					a	i		i2		i		2					mm7	1	1	1, 3, 0, 4		3.0	1.0	0	4	0.0	0.0	0.75	0.0
104	215	3/16	3/16	3/4	2	1	.Ger6					a	i		Ger6	Ger	vii	o	65	b3	V			Ger	1	1	-1, 3, 0, 9		9.0	-1.0	0	4	0.0	0.0	0.25	0.0
104	215	1/4	1/4	3/4	2	1	V(64)					a	i		V(64)		V			64				M	1	1	4, 3, 0		4.0	4.0	0	4	0.0	0.0	1.0	0.0
104	215	1/2	1/2	3/4	2	1	V7					a	i		V7		V		7					Mm7	1	1	4, 8, 5, 2		4.0	4.0	0	5	0.0	0.0	1.25	0.0
105	216	0	0	3/4	2	1	i|PAC}					a	i		i		i					PAC	}	m	1	1	3, 0, 4		3.0	3.0	0	6	0.0	0.0	1.5	0.0
106	217	0	0	3/4	2	1	III{					a	i		III		III						{	M	1	1	0, 4, 1		0.0	0.0	1	6	0.14285714285714285	0.0625	0.9375	0.0625
106	217	1/4	1/4	3/4	2	1	VI6					a	i		VI6		VI		6					M	1	1	3, 0, -1		-1.0	3.0	2	5	0.2857142857142857	0.20833333333333334	1.6041666666666667	0.11494252873563218
106	217	5/8	5/8	3/4	2	1	iv6					a	i		iv6		iv		6					m	1	1	-1, 3, 2		2.0	-1.0	0	2	0.0	0.0	0.1875	0.0
107	218	0	0	3/4	2	1	v					a	i		v		v							m	1	1	4, 1, 5		4.0	4.0	0	3	0.0	0.0	0.4375	0.0
107	218	3/16	3/16	3/4	2	1	V2					a	i		V2		V		2					Mm7	1	1	2, 4, 8, 5		4.0	2.0	0	4	0.0	0.0	0.25	0.0
107	218	1/4	1/4	3/4	2	1	i6					a	i		i6		i		6					m	1	1	0, 4, 3		3.0	0.0	3	5	0.375	0.3333333333333333	1.4166666666666667	0.19047619047619047
107	218	5/8	5/8	3/4	2	1	i					a	i		i		i							m	1	1	3, 0, 4		3.0	3.0	0	2	0.0	0.0	0.25	0.0
108	219	0	0	3/4	2	1	v6					a	i		v6		v		6					m	1	1	1, 5, 4		4.0	1.0	0	4	0.0	0.0	0.75	0.0
108	219	3/16	3/16	3/4	2	1	V43(4)/v					a	i		V43(4)/v		V		43	4	v			Mm7	1	1	6, 3, 5, 4		5.0	6.0	0	4	0.0	0.0	0.25	0.0
108	219	1/4	1/4	3/4	2	1	v					a	i		v		v							m	1	1	4, 1, 5		4.0	4.0	0	4	0.0	0.0	1.0	0.0
108	219	1/2	1/2	3/4	2	1	V/v					a	i		V/v		V				v			M	1	1	5, 9, 6		5.0	5.0	0	4	0.0	0.0	1.0	0.0
109	220	0	0	3/4	2	1	V|PAC}					a	i		V		V					PAC	}	M	1	1	4, 8, 5		4.0	4.0	0	7	0.0	0.0	3.75	0.0
110	221	0	0	3/4	2	1	i6{					a	i		i6		i		6				{	m	1	1	0, 4, 3		3.0	0.0	1	5	0.16666666666666666	0.0625	0.6875	0.08333333333333333
110	221	1/4	1/4	3/4	2	1	iv64					a	i		iv64		iv		64					m	1	1	3, 2, -1		2.0	3.0	2	6	0.25	0.20833333333333334	2.0416666666666665	0.0925925925925926
110	221	5/8	5/8	3/4	2	1	ii%43					a	i		ii%43		ii	%	43					%7	1	1	-1, 3, 5, 2		5.0	-1.0	0	2	0.0	0.0	0.1875	0.0
111	222	0	0	3/4	2	1	i64					a	i		i64		i		64					m	1	1	4, 3, 0		3.0	4.0	1	5	0.16666666666666666	0.0625	0.9375	0.0625
111	222	1/4	1/4	3/4	2	1	i6					a	i		i6		i		6					m	1	1	0, 4, 3		3.0	0.0	2	5	0.2857142857142857	0.20833333333333334	1.6666666666666667	0.11111111111111112
111	222	5/8	5/8	3/4	2	1	i					a	i		i		i							m	1	1	3, 0, 4		3.0	3.0	0	1	0.0	0.0	0.125	0.0
112	223	0	0	3/4	2	1	i2					a	i		i2		i		2					mm7	1	1	1, 3, 0, 4		3.0	1.0	0	4	0.0	0.0	0.75	0.0
112	223	3/16	3/16	3/4	2	1	.Ger6					a	i		Ger6	Ger	vii	o	65	b3	V			Ger	1	1	-1, 3, 0, 9		9.0	-1.0	0	4	0.0	0.0	0.25	0.0
112	223	1/4	1/4	3/4	2	1	V(64)					a	i		V(64)		V			64				M	1	1	4, 3, 0		4.0	4.0	0	4	0.0	0.0	1.0	0.0
112	223	1/2	1/2	3/4	2	1	V7					a	i		V7		V		7					Mm7	1	1	4, 8, 5, 2		4.0	4.0	0	5	0.0	0.0	1.25	0.0
113	224	0	0	3/4	2	1	i|PAC}					a	i		i		i					PAC	}	m	1	1	3, 0, 4		3.0	3.0	0	6	0.0	0.0	3.0	0.0
